,arquivo,convertida,normalizada,classe,objecto,repeticao,fundo,iluminacao,local,resolucao,tamanho
1908,20210417_163434.jpg,20210417_163434_gray.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1909,20210417_163434.jpg,20210417_163434_grad.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1910,20210417_163434.jpg,20210417_163434_excgrad.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1911,20210417_163434.jpg,20210417_163434_log.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1912,20210417_163434.jpg,20210417_163434_exp.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1913,20210417_163434.jpg,20210417_163434_mean.jpg,,necessaire,estrela,1.0,tijolo,dia,externo,2560x1440,1019096.0
1914,20210417_163435.jpg,20210417_163435_gray.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1915,20210417_163435.jpg,20210417_163435_grad.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1916,20210417_163435.jpg,20210417_163435_excgrad.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1917,20210417_163435.jpg,20210417_163435_log.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1918,20210417_163435.jpg,20210417_163435_exp.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1919,20210417_163435.jpg,20210417_163435_mean.jpg,,necessaire,estrela,2.0,tijolo,dia,externo,2560x1440,1049759.0
1920,20210417_163436.jpg,20210417_163436_gray.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1921,20210417_163436.jpg,20210417_163436_grad.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1922,20210417_163436.jpg,20210417_163436_excgrad.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1923,20210417_163436.jpg,20210417_163436_log.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1924,20210417_163436.jpg,20210417_163436_exp.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1925,20210417_163436.jpg,20210417_163436_mean.jpg,,necessaire,estrela,3.0,tijolo,dia,externo,2560x1440,1053885.0
1926,20210417_163444.jpg,20210417_163444_gray.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1927,20210417_163444.jpg,20210417_163444_grad.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1928,20210417_163444.jpg,20210417_163444_excgrad.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1929,20210417_163444.jpg,20210417_163444_log.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1930,20210417_163444.jpg,20210417_163444_exp.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1931,20210417_163444.jpg,20210417_163444_mean.jpg,,necessaire,vermelha,1.0,tijolo,dia,externo,2560x1440,1180782.0
1932,20210417_163445(0).jpg,20210417_163445(0)_gray.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1933,20210417_163445(0).jpg,20210417_163445(0)_grad.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1934,20210417_163445(0).jpg,20210417_163445(0)_excgrad.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1935,20210417_163445(0).jpg,20210417_163445(0)_log.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1936,20210417_163445(0).jpg,20210417_163445(0)_exp.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1937,20210417_163445(0).jpg,20210417_163445(0)_mean.jpg,,necessaire,vermelha,2.0,tijolo,dia,externo,2560x1440,1287278.0
1938,20210417_163445.jpg,20210417_163445_gray.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1939,20210417_163445.jpg,20210417_163445_grad.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1940,20210417_163445.jpg,20210417_163445_excgrad.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1941,20210417_163445.jpg,20210417_163445_log.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1942,20210417_163445.jpg,20210417_163445_exp.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1943,20210417_163445.jpg,20210417_163445_mean.jpg,,necessaire,vermelha,3.0,tijolo,dia,externo,2560x1440,1301445.0
1944,20210417_163453(0).jpg,20210417_163453(0)_gray.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1945,20210417_163453(0).jpg,20210417_163453(0)_grad.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1946,20210417_163453(0).jpg,20210417_163453(0)_excgrad.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1947,20210417_163453(0).jpg,20210417_163453(0)_log.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1948,20210417_163453(0).jpg,20210417_163453(0)_exp.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1949,20210417_163453(0).jpg,20210417_163453(0)_mean.jpg,,necessaire,creme,1.0,tijolo,dia,externo,2560x1440,1048571.0
1950,20210417_163453.jpg,20210417_163453_gray.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1951,20210417_163453.jpg,20210417_163453_grad.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1952,20210417_163453.jpg,20210417_163453_excgrad.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1953,20210417_163453.jpg,20210417_163453_log.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1954,20210417_163453.jpg,20210417_163453_exp.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1955,20210417_163453.jpg,20210417_163453_mean.jpg,,necessaire,creme,2.0,tijolo,dia,externo,2560x1440,1060155.0
1956,20210417_163454.jpg,20210417_163454_gray.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1957,20210417_163454.jpg,20210417_163454_grad.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1958,20210417_163454.jpg,20210417_163454_excgrad.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1959,20210417_163454.jpg,20210417_163454_log.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1960,20210417_163454.jpg,20210417_163454_exp.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1961,20210417_163454.jpg,20210417_163454_mean.jpg,,necessaire,creme,3.0,tijolo,dia,externo,2560x1440,1054298.0
1962,20210417_163521.jpg,20210417_163521_gray.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1963,20210417_163521.jpg,20210417_163521_grad.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1964,20210417_163521.jpg,20210417_163521_excgrad.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1965,20210417_163521.jpg,20210417_163521_log.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1966,20210417_163521.jpg,20210417_163521_exp.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1967,20210417_163521.jpg,20210417_163521_mean.jpg,,colher,grande,1.0,tijolo,dia,externo,2560x1440,969209.0
1968,20210417_163522.jpg,20210417_163522_gray.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1969,20210417_163522.jpg,20210417_163522_grad.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1970,20210417_163522.jpg,20210417_163522_excgrad.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1971,20210417_163522.jpg,20210417_163522_log.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1972,20210417_163522.jpg,20210417_163522_exp.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1973,20210417_163522.jpg,20210417_163522_mean.jpg,,colher,grande,2.0,tijolo,dia,externo,2560x1440,1043729.0
1974,20210417_163523.jpg,20210417_163523_gray.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1975,20210417_163523.jpg,20210417_163523_grad.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1976,20210417_163523.jpg,20210417_163523_excgrad.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1977,20210417_163523.jpg,20210417_163523_log.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1978,20210417_163523.jpg,20210417_163523_exp.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1979,20210417_163523.jpg,20210417_163523_mean.jpg,,colher,grande,3.0,tijolo,dia,externo,2560x1440,1077645.0
1980,20210417_163531.jpg,20210417_163531_gray.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1981,20210417_163531.jpg,20210417_163531_grad.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1982,20210417_163531.jpg,20210417_163531_excgrad.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1983,20210417_163531.jpg,20210417_163531_log.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1984,20210417_163531.jpg,20210417_163531_exp.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1985,20210417_163531.jpg,20210417_163531_mean.jpg,,colher,média,1.0,tijolo,dia,externo,2560x1440,1053173.0
1986,20210417_163533.jpg,20210417_163533_gray.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1987,20210417_163533.jpg,20210417_163533_grad.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1988,20210417_163533.jpg,20210417_163533_excgrad.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1989,20210417_163533.jpg,20210417_163533_log.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1990,20210417_163533.jpg,20210417_163533_exp.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1991,20210417_163533.jpg,20210417_163533_mean.jpg,,colher,média,2.0,tijolo,dia,externo,2560x1440,984345.0
1992,20210417_163534.jpg,20210417_163534_gray.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1993,20210417_163534.jpg,20210417_163534_grad.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1994,20210417_163534.jpg,20210417_163534_excgrad.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1995,20210417_163534.jpg,20210417_163534_log.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1996,20210417_163534.jpg,20210417_163534_exp.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1997,20210417_163534.jpg,20210417_163534_mean.jpg,,colher,média,3.0,tijolo,dia,externo,2560x1440,1038281.0
1998,20210417_163543.jpg,20210417_163543_gray.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
1999,20210417_163543.jpg,20210417_163543_grad.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
2000,20210417_163543.jpg,20210417_163543_excgrad.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
2001,20210417_163543.jpg,20210417_163543_log.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
2002,20210417_163543.jpg,20210417_163543_exp.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
2003,20210417_163543.jpg,20210417_163543_mean.jpg,,colher,média detalhe,1.0,tijolo,dia,externo,2560x1440,1084263.0
2004,20210417_163545.jpg,20210417_163545_gray.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2005,20210417_163545.jpg,20210417_163545_grad.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2006,20210417_163545.jpg,20210417_163545_excgrad.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2007,20210417_163545.jpg,20210417_163545_log.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2008,20210417_163545.jpg,20210417_163545_exp.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2009,20210417_163545.jpg,20210417_163545_mean.jpg,,colher,média detalhe,2.0,tijolo,dia,externo,2560x1440,1022695.0
2010,20210417_163546.jpg,20210417_163546_gray.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2011,20210417_163546.jpg,20210417_163546_grad.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2012,20210417_163546.jpg,20210417_163546_excgrad.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2013,20210417_163546.jpg,20210417_163546_log.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2014,20210417_163546.jpg,20210417_163546_exp.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2015,20210417_163546.jpg,20210417_163546_mean.jpg,,colher,média detalhe,3.0,tijolo,dia,externo,2560x1440,1023978.0
2016,20210417_163554.jpg,20210417_163554_gray.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2017,20210417_163554.jpg,20210417_163554_grad.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2018,20210417_163554.jpg,20210417_163554_excgrad.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2019,20210417_163554.jpg,20210417_163554_log.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2020,20210417_163554.jpg,20210417_163554_exp.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2021,20210417_163554.jpg,20210417_163554_mean.jpg,,colher,rosa,1.0,tijolo,dia,externo,2560x1440,1022072.0
2022,20210417_163555.jpg,20210417_163555_gray.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2023,20210417_163555.jpg,20210417_163555_grad.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2024,20210417_163555.jpg,20210417_163555_excgrad.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2025,20210417_163555.jpg,20210417_163555_log.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2026,20210417_163555.jpg,20210417_163555_exp.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2027,20210417_163555.jpg,20210417_163555_mean.jpg,,colher,rosa,2.0,tijolo,dia,externo,2560x1440,1044891.0
2028,20210417_163557.jpg,20210417_163557_gray.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2029,20210417_163557.jpg,20210417_163557_grad.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2030,20210417_163557.jpg,20210417_163557_excgrad.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2031,20210417_163557.jpg,20210417_163557_log.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2032,20210417_163557.jpg,20210417_163557_exp.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2033,20210417_163557.jpg,20210417_163557_mean.jpg,,colher,rosa,3.0,tijolo,dia,externo,2560x1440,1020203.0
2034,20210417_163604.jpg,20210417_163604_gray.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2035,20210417_163604.jpg,20210417_163604_grad.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2036,20210417_163604.jpg,20210417_163604_excgrad.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2037,20210417_163604.jpg,20210417_163604_log.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2038,20210417_163604.jpg,20210417_163604_exp.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2039,20210417_163604.jpg,20210417_163604_mean.jpg,,colher,preta,1.0,tijolo,dia,externo,2560x1440,1067257.0
2040,20210417_163605.jpg,20210417_163605_gray.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2041,20210417_163605.jpg,20210417_163605_grad.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2042,20210417_163605.jpg,20210417_163605_excgrad.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2043,20210417_163605.jpg,20210417_163605_log.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2044,20210417_163605.jpg,20210417_163605_exp.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2045,20210417_163605.jpg,20210417_163605_mean.jpg,,colher,preta,2.0,tijolo,dia,externo,2560x1440,1078183.0
2046,20210417_163606.jpg,20210417_163606_gray.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2047,20210417_163606.jpg,20210417_163606_grad.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2048,20210417_163606.jpg,20210417_163606_excgrad.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2049,20210417_163606.jpg,20210417_163606_log.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2050,20210417_163606.jpg,20210417_163606_exp.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2051,20210417_163606.jpg,20210417_163606_mean.jpg,,colher,preta,3.0,tijolo,dia,externo,2560x1440,1133831.0
2052,20210417_163642.jpg,20210417_163642_gray.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2053,20210417_163642.jpg,20210417_163642_grad.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2054,20210417_163642.jpg,20210417_163642_excgrad.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2055,20210417_163642.jpg,20210417_163642_log.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2056,20210417_163642.jpg,20210417_163642_exp.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2057,20210417_163642.jpg,20210417_163642_mean.jpg,,xícara,bola,1.0,tijolo,dia,externo,2560x1440,1063810.0
2058,20210417_163643.jpg,20210417_163643_gray.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2059,20210417_163643.jpg,20210417_163643_grad.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2060,20210417_163643.jpg,20210417_163643_excgrad.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2061,20210417_163643.jpg,20210417_163643_log.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2062,20210417_163643.jpg,20210417_163643_exp.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2063,20210417_163643.jpg,20210417_163643_mean.jpg,,xícara,bola,2.0,tijolo,dia,externo,2560x1440,1050915.0
2064,20210417_163644.jpg,20210417_163644_gray.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2065,20210417_163644.jpg,20210417_163644_grad.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2066,20210417_163644.jpg,20210417_163644_excgrad.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2067,20210417_163644.jpg,20210417_163644_log.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2068,20210417_163644.jpg,20210417_163644_exp.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2069,20210417_163644.jpg,20210417_163644_mean.jpg,,xícara,bola,3.0,tijolo,dia,externo,2560x1440,1050271.0
2070,20210417_163654.jpg,20210417_163654_gray.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2071,20210417_163654.jpg,20210417_163654_grad.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2072,20210417_163654.jpg,20210417_163654_excgrad.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2073,20210417_163654.jpg,20210417_163654_log.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2074,20210417_163654.jpg,20210417_163654_exp.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2075,20210417_163654.jpg,20210417_163654_mean.jpg,,xícara,sorrir,1.0,tijolo,dia,externo,2560x1440,1019485.0
2076,20210417_163655.jpg,20210417_163655_gray.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2077,20210417_163655.jpg,20210417_163655_grad.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2078,20210417_163655.jpg,20210417_163655_excgrad.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2079,20210417_163655.jpg,20210417_163655_log.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2080,20210417_163655.jpg,20210417_163655_exp.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2081,20210417_163655.jpg,20210417_163655_mean.jpg,,xícara,sorrir,2.0,tijolo,dia,externo,2560x1440,1026223.0
2082,20210417_163656.jpg,20210417_163656_gray.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2083,20210417_163656.jpg,20210417_163656_grad.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2084,20210417_163656.jpg,20210417_163656_excgrad.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2085,20210417_163656.jpg,20210417_163656_log.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2086,20210417_163656.jpg,20210417_163656_exp.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2087,20210417_163656.jpg,20210417_163656_mean.jpg,,xícara,sorrir,3.0,tijolo,dia,externo,2560x1440,1030435.0
2088,20210417_163705.jpg,20210417_163705_gray.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2089,20210417_163705.jpg,20210417_163705_grad.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2090,20210417_163705.jpg,20210417_163705_excgrad.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2091,20210417_163705.jpg,20210417_163705_log.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2092,20210417_163705.jpg,20210417_163705_exp.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2093,20210417_163705.jpg,20210417_163705_mean.jpg,,xícara,amiga,1.0,tijolo,dia,externo,2560x1440,968713.0
2094,20210417_163706.jpg,20210417_163706_gray.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2095,20210417_163706.jpg,20210417_163706_grad.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2096,20210417_163706.jpg,20210417_163706_excgrad.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2097,20210417_163706.jpg,20210417_163706_log.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2098,20210417_163706.jpg,20210417_163706_exp.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2099,20210417_163706.jpg,20210417_163706_mean.jpg,,xícara,amiga,2.0,tijolo,dia,externo,2560x1440,956659.0
2100,20210417_163707.jpg,20210417_163707_gray.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2101,20210417_163707.jpg,20210417_163707_grad.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2102,20210417_163707.jpg,20210417_163707_excgrad.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2103,20210417_163707.jpg,20210417_163707_log.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2104,20210417_163707.jpg,20210417_163707_exp.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2105,20210417_163707.jpg,20210417_163707_mean.jpg,,xícara,amiga,3.0,tijolo,dia,externo,2560x1440,965454.0
2106,20210417_163715.jpg,20210417_163715_gray.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2107,20210417_163715.jpg,20210417_163715_grad.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2108,20210417_163715.jpg,20210417_163715_excgrad.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2109,20210417_163715.jpg,20210417_163715_log.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2110,20210417_163715.jpg,20210417_163715_exp.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2111,20210417_163715.jpg,20210417_163715_mean.jpg,,xícara,coffee,1.0,tijolo,dia,externo,2560x1440,946941.0
2112,20210417_163717.jpg,20210417_163717_gray.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2113,20210417_163717.jpg,20210417_163717_grad.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2114,20210417_163717.jpg,20210417_163717_excgrad.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2115,20210417_163717.jpg,20210417_163717_log.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2116,20210417_163717.jpg,20210417_163717_exp.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2117,20210417_163717.jpg,20210417_163717_mean.jpg,,xícara,coffee,2.0,tijolo,dia,externo,2560x1440,948919.0
2118,20210417_163718.jpg,20210417_163718_gray.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2119,20210417_163718.jpg,20210417_163718_grad.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2120,20210417_163718.jpg,20210417_163718_excgrad.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2121,20210417_163718.jpg,20210417_163718_log.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2122,20210417_163718.jpg,20210417_163718_exp.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2123,20210417_163718.jpg,20210417_163718_mean.jpg,,xícara,coffee,3.0,tijolo,dia,externo,2560x1440,963984.0
2124,20210417_163727.jpg,20210417_163727_gray.jpg,,xícara,flor,1.0,tijolo,dia,externo,2560x1440,933259.0
2125,20210417_163727.jpg,20210417_163727_grad.jpg,,xícara,flor,1.0,tijolo,dia,externo,2560x1440,933259.0
