,arquivo,convertida
2794,20210417_182311.jpg,20210417_182311_gray.jpg
2795,20210417_182311.jpg,20210417_182311_grad.jpg
2796,20210417_182311.jpg,20210417_182311_excgrad.jpg
2797,20210417_182311.jpg,20210417_182311_log.jpg
2798,20210417_182311.jpg,20210417_182311_exp.jpg
2799,20210417_182311.jpg,20210417_182311_mean.jpg
2801,20210417_182312.jpg,20210417_182312_gray.jpg
2802,20210417_182312.jpg,20210417_182312_grad.jpg
2803,20210417_182312.jpg,20210417_182312_excgrad.jpg
2804,20210417_182312.jpg,20210417_182312_log.jpg
2805,20210417_182312.jpg,20210417_182312_exp.jpg
2806,20210417_182312.jpg,20210417_182312_mean.jpg
2808,20210417_182313.jpg,20210417_182313_gray.jpg
2809,20210417_182313.jpg,20210417_182313_grad.jpg
2810,20210417_182313.jpg,20210417_182313_excgrad.jpg
2811,20210417_182313.jpg,20210417_182313_log.jpg
2812,20210417_182313.jpg,20210417_182313_exp.jpg
2813,20210417_182313.jpg,20210417_182313_mean.jpg
2815,20210417_182405.jpg,20210417_182405_gray.jpg
2816,20210417_182405.jpg,20210417_182405_grad.jpg
2817,20210417_182405.jpg,20210417_182405_excgrad.jpg
2818,20210417_182405.jpg,20210417_182405_log.jpg
2819,20210417_182405.jpg,20210417_182405_exp.jpg
2820,20210417_182405.jpg,20210417_182405_mean.jpg
2822,20210417_182406(0).jpg,20210417_182406(0)_gray.jpg
2823,20210417_182406(0).jpg,20210417_182406(0)_grad.jpg
2824,20210417_182406(0).jpg,20210417_182406(0)_excgrad.jpg
2825,20210417_182406(0).jpg,20210417_182406(0)_log.jpg
2826,20210417_182406(0).jpg,20210417_182406(0)_exp.jpg
2827,20210417_182406(0).jpg,20210417_182406(0)_mean.jpg
2829,20210417_182406.jpg,20210417_182406_gray.jpg
2830,20210417_182406.jpg,20210417_182406_grad.jpg
2831,20210417_182406.jpg,20210417_182406_excgrad.jpg
2832,20210417_182406.jpg,20210417_182406_log.jpg
2833,20210417_182406.jpg,20210417_182406_exp.jpg
2834,20210417_182406.jpg,20210417_182406_mean.jpg
2836,20210417_182414.jpg,20210417_182414_gray.jpg
2837,20210417_182414.jpg,20210417_182414_grad.jpg
2838,20210417_182414.jpg,20210417_182414_excgrad.jpg
2839,20210417_182414.jpg,20210417_182414_log.jpg
2840,20210417_182414.jpg,20210417_182414_exp.jpg
2841,20210417_182414.jpg,20210417_182414_mean.jpg
2843,20210417_182415.jpg,20210417_182415_gray.jpg
2844,20210417_182415.jpg,20210417_182415_grad.jpg
2845,20210417_182415.jpg,20210417_182415_excgrad.jpg
2846,20210417_182415.jpg,20210417_182415_log.jpg
2847,20210417_182415.jpg,20210417_182415_exp.jpg
2848,20210417_182415.jpg,20210417_182415_mean.jpg
2850,20210417_182416.jpg,20210417_182416_gray.jpg
2851,20210417_182416.jpg,20210417_182416_grad.jpg
2852,20210417_182416.jpg,20210417_182416_excgrad.jpg
2853,20210417_182416.jpg,20210417_182416_log.jpg
2854,20210417_182416.jpg,20210417_182416_exp.jpg
2855,20210417_182416.jpg,20210417_182416_mean.jpg
2857,20210417_182424.jpg,20210417_182424_gray.jpg
2858,20210417_182424.jpg,20210417_182424_grad.jpg
2859,20210417_182424.jpg,20210417_182424_excgrad.jpg
2860,20210417_182424.jpg,20210417_182424_log.jpg
2861,20210417_182424.jpg,20210417_182424_exp.jpg
2862,20210417_182424.jpg,20210417_182424_mean.jpg
2864,20210417_182425.jpg,20210417_182425_gray.jpg
2865,20210417_182425.jpg,20210417_182425_grad.jpg
2866,20210417_182425.jpg,20210417_182425_excgrad.jpg
2867,20210417_182425.jpg,20210417_182425_log.jpg
2868,20210417_182425.jpg,20210417_182425_exp.jpg
2869,20210417_182425.jpg,20210417_182425_mean.jpg
2871,20210417_182426.jpg,20210417_182426_gray.jpg
2872,20210417_182426.jpg,20210417_182426_grad.jpg
2873,20210417_182426.jpg,20210417_182426_excgrad.jpg
2874,20210417_182426.jpg,20210417_182426_log.jpg
2875,20210417_182426.jpg,20210417_182426_exp.jpg
2876,20210417_182426.jpg,20210417_182426_mean.jpg
2878,20210417_182433.jpg,20210417_182433_gray.jpg
2879,20210417_182433.jpg,20210417_182433_grad.jpg
2880,20210417_182433.jpg,20210417_182433_excgrad.jpg
2881,20210417_182433.jpg,20210417_182433_log.jpg
2882,20210417_182433.jpg,20210417_182433_exp.jpg
2883,20210417_182433.jpg,20210417_182433_mean.jpg
2885,20210417_182434.jpg,20210417_182434_gray.jpg
2886,20210417_182434.jpg,20210417_182434_grad.jpg
2887,20210417_182434.jpg,20210417_182434_excgrad.jpg
2888,20210417_182434.jpg,20210417_182434_log.jpg
2889,20210417_182434.jpg,20210417_182434_exp.jpg
2890,20210417_182434.jpg,20210417_182434_mean.jpg
2892,20210417_182435.jpg,20210417_182435_gray.jpg
2893,20210417_182435.jpg,20210417_182435_grad.jpg
2894,20210417_182435.jpg,20210417_182435_excgrad.jpg
2895,20210417_182435.jpg,20210417_182435_log.jpg
2896,20210417_182435.jpg,20210417_182435_exp.jpg
2897,20210417_182435.jpg,20210417_182435_mean.jpg
2899,20210417_182442.jpg,20210417_182442_gray.jpg
2900,20210417_182442.jpg,20210417_182442_grad.jpg
2901,20210417_182442.jpg,20210417_182442_excgrad.jpg
2902,20210417_182442.jpg,20210417_182442_log.jpg
2903,20210417_182442.jpg,20210417_182442_exp.jpg
2904,20210417_182442.jpg,20210417_182442_mean.jpg
2906,20210417_182443.jpg,20210417_182443_gray.jpg
2907,20210417_182443.jpg,20210417_182443_grad.jpg
2908,20210417_182443.jpg,20210417_182443_excgrad.jpg
2909,20210417_182443.jpg,20210417_182443_log.jpg
2910,20210417_182443.jpg,20210417_182443_exp.jpg
2911,20210417_182443.jpg,20210417_182443_mean.jpg
2913,20210417_182444.jpg,20210417_182444_gray.jpg
2914,20210417_182444.jpg,20210417_182444_grad.jpg
2915,20210417_182444.jpg,20210417_182444_excgrad.jpg
2916,20210417_182444.jpg,20210417_182444_log.jpg
2917,20210417_182444.jpg,20210417_182444_exp.jpg
2918,20210417_182444.jpg,20210417_182444_mean.jpg
2920,20210417_182452.jpg,20210417_182452_gray.jpg
2921,20210417_182452.jpg,20210417_182452_grad.jpg
2922,20210417_182452.jpg,20210417_182452_excgrad.jpg
2923,20210417_182452.jpg,20210417_182452_log.jpg
2924,20210417_182452.jpg,20210417_182452_exp.jpg
2925,20210417_182452.jpg,20210417_182452_mean.jpg
2927,20210417_182453.jpg,20210417_182453_gray.jpg
2928,20210417_182453.jpg,20210417_182453_grad.jpg
2929,20210417_182453.jpg,20210417_182453_excgrad.jpg
2930,20210417_182453.jpg,20210417_182453_log.jpg
2931,20210417_182453.jpg,20210417_182453_exp.jpg
2932,20210417_182453.jpg,20210417_182453_mean.jpg
2934,20210417_182454.jpg,20210417_182454_gray.jpg
2935,20210417_182454.jpg,20210417_182454_grad.jpg
2936,20210417_182454.jpg,20210417_182454_excgrad.jpg
2937,20210417_182454.jpg,20210417_182454_log.jpg
2938,20210417_182454.jpg,20210417_182454_exp.jpg
2939,20210417_182454.jpg,20210417_182454_mean.jpg
2941,20210417_182541.jpg,20210417_182541_gray.jpg
2942,20210417_182541.jpg,20210417_182541_grad.jpg
2943,20210417_182541.jpg,20210417_182541_excgrad.jpg
2944,20210417_182541.jpg,20210417_182541_log.jpg
2945,20210417_182541.jpg,20210417_182541_exp.jpg
2946,20210417_182541.jpg,20210417_182541_mean.jpg
2948,20210417_182542.jpg,20210417_182542_gray.jpg
2949,20210417_182542.jpg,20210417_182542_grad.jpg
2950,20210417_182542.jpg,20210417_182542_excgrad.jpg
2951,20210417_182542.jpg,20210417_182542_log.jpg
2952,20210417_182542.jpg,20210417_182542_exp.jpg
2953,20210417_182542.jpg,20210417_182542_mean.jpg
2955,20210417_182543.jpg,20210417_182543_gray.jpg
2956,20210417_182543.jpg,20210417_182543_grad.jpg
2957,20210417_182543.jpg,20210417_182543_excgrad.jpg
2958,20210417_182543.jpg,20210417_182543_log.jpg
2959,20210417_182543.jpg,20210417_182543_exp.jpg
2960,20210417_182543.jpg,20210417_182543_mean.jpg
2962,20210417_182551.jpg,20210417_182551_gray.jpg
2963,20210417_182551.jpg,20210417_182551_grad.jpg
2964,20210417_182551.jpg,20210417_182551_excgrad.jpg
2965,20210417_182551.jpg,20210417_182551_log.jpg
2966,20210417_182551.jpg,20210417_182551_exp.jpg
2967,20210417_182551.jpg,20210417_182551_mean.jpg
2969,20210417_182552(0).jpg,20210417_182552(0)_gray.jpg
2970,20210417_182552(0).jpg,20210417_182552(0)_grad.jpg
2971,20210417_182552(0).jpg,20210417_182552(0)_excgrad.jpg
2972,20210417_182552(0).jpg,20210417_182552(0)_log.jpg
2973,20210417_182552(0).jpg,20210417_182552(0)_exp.jpg
2974,20210417_182552(0).jpg,20210417_182552(0)_mean.jpg
2976,20210417_182552.jpg,20210417_182552_gray.jpg
2977,20210417_182552.jpg,20210417_182552_grad.jpg
2978,20210417_182552.jpg,20210417_182552_excgrad.jpg
2979,20210417_182552.jpg,20210417_182552_log.jpg
2980,20210417_182552.jpg,20210417_182552_exp.jpg
2981,20210417_182552.jpg,20210417_182552_mean.jpg
2983,20210417_182559.jpg,20210417_182559_gray.jpg
2984,20210417_182559.jpg,20210417_182559_grad.jpg
2985,20210417_182559.jpg,20210417_182559_excgrad.jpg
2986,20210417_182559.jpg,20210417_182559_log.jpg
2987,20210417_182559.jpg,20210417_182559_exp.jpg
2988,20210417_182559.jpg,20210417_182559_mean.jpg
2990,20210417_182600(0).jpg,20210417_182600(0)_gray.jpg
2991,20210417_182600(0).jpg,20210417_182600(0)_grad.jpg
2992,20210417_182600(0).jpg,20210417_182600(0)_excgrad.jpg
2993,20210417_182600(0).jpg,20210417_182600(0)_log.jpg
2994,20210417_182600(0).jpg,20210417_182600(0)_exp.jpg
2995,20210417_182600(0).jpg,20210417_182600(0)_mean.jpg
2997,20210417_182600.jpg,20210417_182600_gray.jpg
2998,20210417_182600.jpg,20210417_182600_grad.jpg
2999,20210417_182600.jpg,20210417_182600_excgrad.jpg
3000,20210417_182600.jpg,20210417_182600_log.jpg
3001,20210417_182600.jpg,20210417_182600_exp.jpg
3002,20210417_182600.jpg,20210417_182600_mean.jpg
3004,20210417_182606.jpg,20210417_182606_gray.jpg
3005,20210417_182606.jpg,20210417_182606_grad.jpg
3006,20210417_182606.jpg,20210417_182606_excgrad.jpg
3007,20210417_182606.jpg,20210417_182606_log.jpg
3008,20210417_182606.jpg,20210417_182606_exp.jpg
3009,20210417_182606.jpg,20210417_182606_mean.jpg
3011,20210417_182607.jpg,20210417_182607_gray.jpg
3012,20210417_182607.jpg,20210417_182607_grad.jpg
3013,20210417_182607.jpg,20210417_182607_excgrad.jpg
3014,20210417_182607.jpg,20210417_182607_log.jpg
3015,20210417_182607.jpg,20210417_182607_exp.jpg
3016,20210417_182607.jpg,20210417_182607_mean.jpg
3018,20210417_182608.jpg,20210417_182608_gray.jpg
3019,20210417_182608.jpg,20210417_182608_grad.jpg
3020,20210417_182608.jpg,20210417_182608_excgrad.jpg
3021,20210417_182608.jpg,20210417_182608_log.jpg
3022,20210417_182608.jpg,20210417_182608_exp.jpg
3023,20210417_182608.jpg,20210417_182608_mean.jpg
3025,20210417_182616.jpg,20210417_182616_gray.jpg
3026,20210417_182616.jpg,20210417_182616_grad.jpg
3027,20210417_182616.jpg,20210417_182616_excgrad.jpg
3028,20210417_182616.jpg,20210417_182616_log.jpg
3029,20210417_182616.jpg,20210417_182616_exp.jpg
3030,20210417_182616.jpg,20210417_182616_mean.jpg
3032,20210417_182619.jpg,20210417_182619_gray.jpg
3033,20210417_182619.jpg,20210417_182619_grad.jpg
3034,20210417_182619.jpg,20210417_182619_excgrad.jpg
3035,20210417_182619.jpg,20210417_182619_log.jpg
3036,20210417_182619.jpg,20210417_182619_exp.jpg
3037,20210417_182619.jpg,20210417_182619_mean.jpg
3039,20210417_182620.jpg,20210417_182620_gray.jpg
3040,20210417_182620.jpg,20210417_182620_grad.jpg
3041,20210417_182620.jpg,20210417_182620_excgrad.jpg
3042,20210417_182620.jpg,20210417_182620_log.jpg
3043,20210417_182620.jpg,20210417_182620_exp.jpg
3044,20210417_182620.jpg,20210417_182620_mean.jpg
3046,20210417_182704.jpg,20210417_182704_gray.jpg
3047,20210417_182704.jpg,20210417_182704_grad.jpg
3048,20210417_182704.jpg,20210417_182704_excgrad.jpg
3049,20210417_182704.jpg,20210417_182704_log.jpg
3050,20210417_182704.jpg,20210417_182704_exp.jpg
3051,20210417_182704.jpg,20210417_182704_mean.jpg
3053,20210417_182705(0).jpg,20210417_182705(0)_gray.jpg
3054,20210417_182705(0).jpg,20210417_182705(0)_grad.jpg
3055,20210417_182705(0).jpg,20210417_182705(0)_excgrad.jpg
3056,20210417_182705(0).jpg,20210417_182705(0)_log.jpg
3057,20210417_182705(0).jpg,20210417_182705(0)_exp.jpg
3058,20210417_182705(0).jpg,20210417_182705(0)_mean.jpg
3060,20210417_182705.jpg,20210417_182705_gray.jpg
3061,20210417_182705.jpg,20210417_182705_grad.jpg
3062,20210417_182705.jpg,20210417_182705_excgrad.jpg
3063,20210417_182705.jpg,20210417_182705_log.jpg
3064,20210417_182705.jpg,20210417_182705_exp.jpg
3065,20210417_182705.jpg,20210417_182705_mean.jpg
3067,20210417_182714.jpg,20210417_182714_gray.jpg
3068,20210417_182714.jpg,20210417_182714_grad.jpg
3069,20210417_182714.jpg,20210417_182714_excgrad.jpg
3070,20210417_182714.jpg,20210417_182714_log.jpg
3071,20210417_182714.jpg,20210417_182714_exp.jpg
3072,20210417_182714.jpg,20210417_182714_mean.jpg
3074,20210417_182715(0).jpg,20210417_182715(0)_gray.jpg
3075,20210417_182715(0).jpg,20210417_182715(0)_grad.jpg
3076,20210417_182715(0).jpg,20210417_182715(0)_excgrad.jpg
3077,20210417_182715(0).jpg,20210417_182715(0)_log.jpg
3078,20210417_182715(0).jpg,20210417_182715(0)_exp.jpg
3079,20210417_182715(0).jpg,20210417_182715(0)_mean.jpg
3081,20210417_182715.jpg,20210417_182715_gray.jpg
3082,20210417_182715.jpg,20210417_182715_grad.jpg
3083,20210417_182715.jpg,20210417_182715_excgrad.jpg
3084,20210417_182715.jpg,20210417_182715_log.jpg
3085,20210417_182715.jpg,20210417_182715_exp.jpg
3086,20210417_182715.jpg,20210417_182715_mean.jpg
3088,20210417_182723.jpg,20210417_182723_gray.jpg
3089,20210417_182723.jpg,20210417_182723_grad.jpg
3090,20210417_182723.jpg,20210417_182723_excgrad.jpg
3091,20210417_182723.jpg,20210417_182723_log.jpg
3092,20210417_182723.jpg,20210417_182723_exp.jpg
3093,20210417_182723.jpg,20210417_182723_mean.jpg
3095,20210417_182724.jpg,20210417_182724_gray.jpg
3096,20210417_182724.jpg,20210417_182724_grad.jpg
3097,20210417_182724.jpg,20210417_182724_excgrad.jpg
3098,20210417_182724.jpg,20210417_182724_log.jpg
3099,20210417_182724.jpg,20210417_182724_exp.jpg
3100,20210417_182724.jpg,20210417_182724_mean.jpg
3102,20210417_182725.jpg,20210417_182725_gray.jpg
3103,20210417_182725.jpg,20210417_182725_grad.jpg
3104,20210417_182725.jpg,20210417_182725_excgrad.jpg
3105,20210417_182725.jpg,20210417_182725_log.jpg
3106,20210417_182725.jpg,20210417_182725_exp.jpg
3107,20210417_182725.jpg,20210417_182725_mean.jpg
3109,20210417_182733.jpg,20210417_182733_gray.jpg
3110,20210417_182733.jpg,20210417_182733_grad.jpg
3111,20210417_182733.jpg,20210417_182733_excgrad.jpg
3112,20210417_182733.jpg,20210417_182733_log.jpg
3113,20210417_182733.jpg,20210417_182733_exp.jpg
3114,20210417_182733.jpg,20210417_182733_mean.jpg
3116,20210417_182734.jpg,20210417_182734_gray.jpg
3117,20210417_182734.jpg,20210417_182734_grad.jpg
3118,20210417_182734.jpg,20210417_182734_excgrad.jpg
3119,20210417_182734.jpg,20210417_182734_log.jpg
3120,20210417_182734.jpg,20210417_182734_exp.jpg
3121,20210417_182734.jpg,20210417_182734_mean.jpg
3123,20210417_182735.jpg,20210417_182735_gray.jpg
3124,20210417_182735.jpg,20210417_182735_grad.jpg
3125,20210417_182735.jpg,20210417_182735_excgrad.jpg
3126,20210417_182735.jpg,20210417_182735_log.jpg
3127,20210417_182735.jpg,20210417_182735_exp.jpg
3128,20210417_182735.jpg,20210417_182735_mean.jpg
3130,20210417_182806.jpg,20210417_182806_gray.jpg
3131,20210417_182806.jpg,20210417_182806_grad.jpg
3132,20210417_182806.jpg,20210417_182806_excgrad.jpg
3133,20210417_182806.jpg,20210417_182806_log.jpg
3134,20210417_182806.jpg,20210417_182806_exp.jpg
3135,20210417_182806.jpg,20210417_182806_mean.jpg
3137,20210417_182807(0).jpg,20210417_182807(0)_gray.jpg
3138,20210417_182807(0).jpg,20210417_182807(0)_grad.jpg
3139,20210417_182807(0).jpg,20210417_182807(0)_excgrad.jpg
3140,20210417_182807(0).jpg,20210417_182807(0)_log.jpg
3141,20210417_182807(0).jpg,20210417_182807(0)_exp.jpg
3142,20210417_182807(0).jpg,20210417_182807(0)_mean.jpg
3144,20210417_182807.jpg,20210417_182807_gray.jpg
3145,20210417_182807.jpg,20210417_182807_grad.jpg
3146,20210417_182807.jpg,20210417_182807_excgrad.jpg
3147,20210417_182807.jpg,20210417_182807_log.jpg
3148,20210417_182807.jpg,20210417_182807_exp.jpg
3149,20210417_182807.jpg,20210417_182807_mean.jpg
3151,20210417_182819.jpg,20210417_182819_gray.jpg
3152,20210417_182819.jpg,20210417_182819_grad.jpg
3153,20210417_182819.jpg,20210417_182819_excgrad.jpg
3154,20210417_182819.jpg,20210417_182819_log.jpg
3155,20210417_182819.jpg,20210417_182819_exp.jpg
3156,20210417_182819.jpg,20210417_182819_mean.jpg
3158,20210417_182820.jpg,20210417_182820_gray.jpg
3159,20210417_182820.jpg,20210417_182820_grad.jpg
3160,20210417_182820.jpg,20210417_182820_excgrad.jpg
3161,20210417_182820.jpg,20210417_182820_log.jpg
3162,20210417_182820.jpg,20210417_182820_exp.jpg
3163,20210417_182820.jpg,20210417_182820_mean.jpg
3165,20210417_182821.jpg,20210417_182821_gray.jpg
3166,20210417_182821.jpg,20210417_182821_grad.jpg
3167,20210417_182821.jpg,20210417_182821_excgrad.jpg
3168,20210417_182821.jpg,20210417_182821_log.jpg
3169,20210417_182821.jpg,20210417_182821_exp.jpg
3170,20210417_182821.jpg,20210417_182821_mean.jpg
3172,20210417_182828.jpg,20210417_182828_gray.jpg
3173,20210417_182828.jpg,20210417_182828_grad.jpg
3174,20210417_182828.jpg,20210417_182828_excgrad.jpg
3175,20210417_182828.jpg,20210417_182828_log.jpg
3176,20210417_182828.jpg,20210417_182828_exp.jpg
3177,20210417_182828.jpg,20210417_182828_mean.jpg
3179,20210417_182829(0).jpg,20210417_182829(0)_gray.jpg
3180,20210417_182829(0).jpg,20210417_182829(0)_grad.jpg
3181,20210417_182829(0).jpg,20210417_182829(0)_excgrad.jpg
3182,20210417_182829(0).jpg,20210417_182829(0)_log.jpg
3183,20210417_182829(0).jpg,20210417_182829(0)_exp.jpg
3184,20210417_182829(0).jpg,20210417_182829(0)_mean.jpg
3186,20210417_182829.jpg,20210417_182829_gray.jpg
3187,20210417_182829.jpg,20210417_182829_grad.jpg
3188,20210417_182829.jpg,20210417_182829_excgrad.jpg
3189,20210417_182829.jpg,20210417_182829_log.jpg
3190,20210417_182829.jpg,20210417_182829_exp.jpg
3191,20210417_182829.jpg,20210417_182829_mean.jpg
3193,20210417_182836(0).jpg,20210417_182836(0)_gray.jpg
3194,20210417_182836(0).jpg,20210417_182836(0)_grad.jpg
3195,20210417_182836(0).jpg,20210417_182836(0)_excgrad.jpg
3196,20210417_182836(0).jpg,20210417_182836(0)_log.jpg
3197,20210417_182836(0).jpg,20210417_182836(0)_exp.jpg
3198,20210417_182836(0).jpg,20210417_182836(0)_mean.jpg
3200,20210417_182836.jpg,20210417_182836_gray.jpg
3201,20210417_182836.jpg,20210417_182836_grad.jpg
3202,20210417_182836.jpg,20210417_182836_excgrad.jpg
3203,20210417_182836.jpg,20210417_182836_log.jpg
3204,20210417_182836.jpg,20210417_182836_exp.jpg
3205,20210417_182836.jpg,20210417_182836_mean.jpg
3207,20210417_182837.jpg,20210417_182837_gray.jpg
3208,20210417_182837.jpg,20210417_182837_grad.jpg
3209,20210417_182837.jpg,20210417_182837_excgrad.jpg
3210,20210417_182837.jpg,20210417_182837_log.jpg
3211,20210417_182837.jpg,20210417_182837_exp.jpg
3212,20210417_182837.jpg,20210417_182837_mean.jpg
3214,20210417_182848.jpg,20210417_182848_gray.jpg
3215,20210417_182848.jpg,20210417_182848_grad.jpg
3216,20210417_182848.jpg,20210417_182848_excgrad.jpg
3217,20210417_182848.jpg,20210417_182848_log.jpg
3218,20210417_182848.jpg,20210417_182848_exp.jpg
3219,20210417_182848.jpg,20210417_182848_mean.jpg
3221,20210417_182849.jpg,20210417_182849_gray.jpg
3222,20210417_182849.jpg,20210417_182849_grad.jpg
3223,20210417_182849.jpg,20210417_182849_excgrad.jpg
3224,20210417_182849.jpg,20210417_182849_log.jpg
3225,20210417_182849.jpg,20210417_182849_exp.jpg
3226,20210417_182849.jpg,20210417_182849_mean.jpg
3228,20210417_182850.jpg,20210417_182850_gray.jpg
3229,20210417_182850.jpg,20210417_182850_grad.jpg
3230,20210417_182850.jpg,20210417_182850_excgrad.jpg
3231,20210417_182850.jpg,20210417_182850_log.jpg
3232,20210417_182850.jpg,20210417_182850_exp.jpg
3233,20210417_182850.jpg,20210417_182850_mean.jpg
3235,20210417_182859.jpg,20210417_182859_gray.jpg
3236,20210417_182859.jpg,20210417_182859_grad.jpg
3237,20210417_182859.jpg,20210417_182859_excgrad.jpg
3238,20210417_182859.jpg,20210417_182859_log.jpg
3239,20210417_182859.jpg,20210417_182859_exp.jpg
3240,20210417_182859.jpg,20210417_182859_mean.jpg
3242,20210417_182900.jpg,20210417_182900_gray.jpg
3243,20210417_182900.jpg,20210417_182900_grad.jpg
3244,20210417_182900.jpg,20210417_182900_excgrad.jpg
3245,20210417_182900.jpg,20210417_182900_log.jpg
3246,20210417_182900.jpg,20210417_182900_exp.jpg
3247,20210417_182900.jpg,20210417_182900_mean.jpg
3249,20210417_182901.jpg,20210417_182901_gray.jpg
3250,20210417_182901.jpg,20210417_182901_grad.jpg
3251,20210417_182901.jpg,20210417_182901_excgrad.jpg
3252,20210417_182901.jpg,20210417_182901_log.jpg
3253,20210417_182901.jpg,20210417_182901_exp.jpg
3254,20210417_182901.jpg,20210417_182901_mean.jpg
3256,20210417_182908(0).jpg,20210417_182908(0)_gray.jpg
3257,20210417_182908(0).jpg,20210417_182908(0)_grad.jpg
3258,20210417_182908(0).jpg,20210417_182908(0)_excgrad.jpg
3259,20210417_182908(0).jpg,20210417_182908(0)_log.jpg
3260,20210417_182908(0).jpg,20210417_182908(0)_exp.jpg
3261,20210417_182908(0).jpg,20210417_182908(0)_mean.jpg
3263,20210417_182908.jpg,20210417_182908_gray.jpg
3264,20210417_182908.jpg,20210417_182908_grad.jpg
3265,20210417_182908.jpg,20210417_182908_excgrad.jpg
3266,20210417_182908.jpg,20210417_182908_log.jpg
3267,20210417_182908.jpg,20210417_182908_exp.jpg
3268,20210417_182908.jpg,20210417_182908_mean.jpg
3270,20210417_182909.jpg,20210417_182909_gray.jpg
3271,20210417_182909.jpg,20210417_182909_grad.jpg
3272,20210417_182909.jpg,20210417_182909_excgrad.jpg
3273,20210417_182909.jpg,20210417_182909_log.jpg
3274,20210417_182909.jpg,20210417_182909_exp.jpg
3275,20210417_182909.jpg,20210417_182909_mean.jpg
3277,20210417_182916.jpg,20210417_182916_gray.jpg
3278,20210417_182916.jpg,20210417_182916_grad.jpg
3279,20210417_182916.jpg,20210417_182916_excgrad.jpg
3280,20210417_182916.jpg,20210417_182916_log.jpg
3281,20210417_182916.jpg,20210417_182916_exp.jpg
3282,20210417_182916.jpg,20210417_182916_mean.jpg
3284,20210417_182917.jpg,20210417_182917_gray.jpg
3285,20210417_182917.jpg,20210417_182917_grad.jpg
3286,20210417_182917.jpg,20210417_182917_excgrad.jpg
3287,20210417_182917.jpg,20210417_182917_log.jpg
3288,20210417_182917.jpg,20210417_182917_exp.jpg
3289,20210417_182917.jpg,20210417_182917_mean.jpg
3291,20210417_182918.jpg,20210417_182918_gray.jpg
3292,20210417_182918.jpg,20210417_182918_grad.jpg
3293,20210417_182918.jpg,20210417_182918_excgrad.jpg
3294,20210417_182918.jpg,20210417_182918_log.jpg
3295,20210417_182918.jpg,20210417_182918_exp.jpg
3296,20210417_182918.jpg,20210417_182918_mean.jpg
3298,20210417_182925(0).jpg,20210417_182925(0)_gray.jpg
3299,20210417_182925(0).jpg,20210417_182925(0)_grad.jpg
3300,20210417_182925(0).jpg,20210417_182925(0)_excgrad.jpg
3301,20210417_182925(0).jpg,20210417_182925(0)_log.jpg
3302,20210417_182925(0).jpg,20210417_182925(0)_exp.jpg
3303,20210417_182925(0).jpg,20210417_182925(0)_mean.jpg
3305,20210417_182925.jpg,20210417_182925_gray.jpg
3306,20210417_182925.jpg,20210417_182925_grad.jpg
3307,20210417_182925.jpg,20210417_182925_excgrad.jpg
3308,20210417_182925.jpg,20210417_182925_log.jpg
3309,20210417_182925.jpg,20210417_182925_exp.jpg
3310,20210417_182925.jpg,20210417_182925_mean.jpg
3312,20210417_182926.jpg,20210417_182926_gray.jpg
3313,20210417_182926.jpg,20210417_182926_grad.jpg
3314,20210417_182926.jpg,20210417_182926_excgrad.jpg
3315,20210417_182926.jpg,20210417_182926_log.jpg
3316,20210417_182926.jpg,20210417_182926_exp.jpg
3317,20210417_182926.jpg,20210417_182926_mean.jpg
3319,20210417_182934.jpg,20210417_182934_gray.jpg
3320,20210417_182934.jpg,20210417_182934_grad.jpg
3321,20210417_182934.jpg,20210417_182934_excgrad.jpg
3322,20210417_182934.jpg,20210417_182934_log.jpg
3323,20210417_182934.jpg,20210417_182934_exp.jpg
3324,20210417_182934.jpg,20210417_182934_mean.jpg
3326,20210417_182935(0).jpg,20210417_182935(0)_gray.jpg
3327,20210417_182935(0).jpg,20210417_182935(0)_grad.jpg
3328,20210417_182935(0).jpg,20210417_182935(0)_excgrad.jpg
3329,20210417_182935(0).jpg,20210417_182935(0)_log.jpg
3330,20210417_182935(0).jpg,20210417_182935(0)_exp.jpg
3331,20210417_182935(0).jpg,20210417_182935(0)_mean.jpg
3333,20210417_182935.jpg,20210417_182935_gray.jpg
3334,20210417_182935.jpg,20210417_182935_grad.jpg
3335,20210417_182935.jpg,20210417_182935_excgrad.jpg
3336,20210417_182935.jpg,20210417_182935_log.jpg
3337,20210417_182935.jpg,20210417_182935_exp.jpg
3338,20210417_182935.jpg,20210417_182935_mean.jpg
3340,20210417_182941.jpg,20210417_182941_gray.jpg
3341,20210417_182941.jpg,20210417_182941_grad.jpg
3342,20210417_182941.jpg,20210417_182941_excgrad.jpg
3343,20210417_182941.jpg,20210417_182941_log.jpg
3344,20210417_182941.jpg,20210417_182941_exp.jpg
3345,20210417_182941.jpg,20210417_182941_mean.jpg
3347,20210417_182942.jpg,20210417_182942_gray.jpg
3348,20210417_182942.jpg,20210417_182942_grad.jpg
3349,20210417_182942.jpg,20210417_182942_excgrad.jpg
3350,20210417_182942.jpg,20210417_182942_log.jpg
3351,20210417_182942.jpg,20210417_182942_exp.jpg
3352,20210417_182942.jpg,20210417_182942_mean.jpg
3354,20210417_182943.jpg,20210417_182943_gray.jpg
3355,20210417_182943.jpg,20210417_182943_grad.jpg
3356,20210417_182943.jpg,20210417_182943_excgrad.jpg
3357,20210417_182943.jpg,20210417_182943_log.jpg
