image,id,label,annotator,annotation_id
20210509_102549_gray2.jpg,43,"[{""points"": [[56.43694990134278, 53.179865089326256], [24.464380293356374, 52.47668085964709], [25.20459755269599, 51.4607711717123], [26.124867658901994, 50.2844546909457], [27.465261074462905, 48.81405908998745], [27.765349152573567, 48.600183366211695], [29.43344870877448, 47.51565971464043], [31.457162684065228, 46.946322537949406], [33.24122632017681, 46.69723752314707], [35.98389131300506, 46.44815250834475], [38.80643975222637, 46.37698536125837], [46.256170084585406, 46.47001351089391], [50.934464239148326, 46.327928301735945], [53.34449456119589, 46.18584309257799], [55.22290054749766, 46.23320482896398], [55.5372116983691, 46.4952806477163], [55.7025494824521, 47.025551037242934], [55.801752152901905, 47.90933501978734], [55.9505561585766, 48.572173006695635], [56.148961499476215, 48.881497400586184], [56.430035732417316, 48.991970398404234], [56.67804240854183, 47.8209566215329], [67.39269275166653, 48.27771539898787], [77.03905849930449, 48.04888574878689], [89.68212170509017, 48.16521365091581], [89.99385903441346, 49.05322460621525], [90.19889321348897, 51.01032115109069], [90.28676500452131, 53.39797893583872], [89.96456843740268, 55.15936582622662], [89.49591888523008, 55.9813463750743], [79.97647485672425, 55.31593354981665], [58.53868109980393, 53.974947131376595], [56.626319807364105, 53.91024972493444]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,51
20210509_102600_gray2.jpg,42,"[{""points"": [[12.930881572572229, 60.078067072983316], [14.2512691162591, 58.901750592216715], [16.605960235834026, 57.19609169510514], [19.576832209129496, 55.60806444607022], [22.261620214626134, 54.81405082155276], [25.43055031947463, 54.16707675713113], [27.719222061865214, 53.931813460977814], [33.647375504710645, 53.464627923436325], [40.416725379873654, 52.991010559576466], [49.666988821850346, 52.564754932102595], [51.102840862199784, 52.19369788612336], [52.84270232464054, 51.461743778339944], [53.90595099613211, 50.60062129859475], [55.16251760789489, 49.395049826951485], [55.74247142870847, 48.749207967142596], [56.80572010020005, 48.87837633910438], [57.063477353894974, 48.23253447929549], [57.48233289114922, 47.93114161138466], [57.90118842840348, 48.14642223132096], [58.6422405327764, 49.22282533100245], [59.41551229386117, 50.170060058722164], [60.44654130864088, 51.031182538467355], [61.5742292935562, 51.590912150301726], [62.701917278471505, 52.064529514161585], [63.86182492009867, 52.19369788612336], [66.46110426474891, 51.77956587011458], [68.34595500329517, 51.337673878842374], [70.57801508841571, 50.939971086697405], [73.87173129016264, 50.513569076297514], [78.3170360205751, 50.33712160418252], [82.78434721004903, 50.395937428220854], [84.94098019807093, 50.601792812355015], [89.4123925284243, 51.23981082271498], [91.81109656612215, 51.68092950300246], [95.71354191659834, 52.72384099564496], [97.6916224798962, 53.470267239108225], [98.24838589415081, 54.34368222607744], [98.53887115376193, 55.669979058141784], [98.63569957363231, 57.481506438522345], [98.3936285239564, 59.4871260382294], [97.9821077395073, 60.910468979956995], [97.40113722028508, 62.07502229591593], [96.6023027563545, 62.56025284423217], [90.84101177406748, 62.754345063558645], [75.61729367552809, 62.48252233845609], [59.983331673882915, 61.64348028771918], [56.40634093116895, 61.49890394464737], [55.821047095952814, 61.19816711353482], [55.821047095952814, 60.45474096711599], [47.60175291292315, 60.49032454065914], [40.915208613728126, 60.431654676258994], [33.78196500672947, 60.611510791366904], [27.994616419919247, 60.431654676258994], [21.130551816958278, 60.25179856115108]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,50
20210509_102615_gray2.jpg,41,"[{""points"": [[1.9206273407620558, 53.188801952902516], [9.152086137281293, 51.2589928057554], [19.784656796769852, 48.92086330935252], [29.071332436069987, 46.94244604316547], [39.30013458950202, 44.96402877697842], [48.99057873485868, 43.70503597122302], [57.46971736204576, 42.62589928057554], [60.43392577953741, 42.0585380495823], [61.013879600351004, 41.58492068572245], [63.62367179401214, 41.36964006578616], [64.07474698797826, 40.59462983401548], [64.55804183865625, 40.2501808421174], [65.2668742863173, 40.89602270192629], [66.13680501753768, 41.972425801607784], [67.05112948541314, 42.735310071036274], [68.29149354160383, 43.35020277689155], [69.6518928290388, 43.911626551802875], [71.11232147584397, 43.991829948218786], [72.75280296951556, 43.617547431611236], [73.93314941008413, 43.1363270531158], [76.49690982516799, 42.49360378360652], [78.92802937706333, 41.74990709655386], [81.79850788412047, 41.00621040950119], [83.84140739929775, 40.64360551960454], [86.60101736560333, 40.255421080951564], [89.72373390642277, 39.996631455182914], [91.92658045847371, 39.964282751961825], [95.26903908983915, 40.01366384508882], [97.97930943885363, 40.24002747698156], [99.85769736833082, 40.40578213672536], [99.74015388283905, 50.8415104425666], [98.9001940639296, 51.5773481440361], [93.74844050795166, 52.076221161981515], [64.60412254886953, 54.05577223048209], [63.84168429332242, 54.07844827675233], [63.38352439209908, 53.137392356537106], [51.18237860924084, 54.25415732606796], [40.65262265965086, 55.48259879255191], [32.03230148048452, 56.83453237410072], [22.611036339165544, 58.273381294964025], [13.593539703903096, 59.71223021582734], [8.613728129205922, 60.32738031563901], [7.751652377221859, 60.25799719834916], [6.281193544158849, 59.905052560236676], [4.562489091459768, 58.51405832173017], [3.265998583015932, 56.81514990018111], [2.3073972262992615, 54.82246978176248]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,49
20210509_102800_gray2.jpg,40,"[{""points"": [[48.52484204168608, 56.52655132102563], [48.33118520194534, 50.089159380030395], [42.8603794792694, 50.15385678647256], [42.400444484885135, 49.76567234781957], [42.400444484885135, 49.054000876955776], [42.73934395443143, 48.601119031860634], [48.35539230691294, 48.34232940609198], [48.487053681580235, 46.17372934638689], [54.57875542286192, 45.89103762994093], [54.59817018336857, 45.44846882231542], [55.24199340210633, 44.56255266449964], [66.74140414649747, 44.063513411032574], [67.53189966496005, 44.13896795499681], [68.22076004533457, 44.591695218782284], [68.80798528762104, 45.376422476010426], [69.23711142621501, 46.70442244978113], [69.61230120860007, 48.61736025350369], [70.11822970242275, 51.89104901947715], [70.06497407149406, 54.8444856235619], [69.69218465499314, 58.40284297788088], [69.1063727147774, 60.537857390472254], [68.01463228073897, 62.06795105282942], [65.3252229188394, 62.21028534700217], [63.80743743737134, 62.21028534700217], [60.47896050432735, 62.31703606763175], [57.84280677335651, 62.35261964117494], [56.24513784549539, 62.388203214718125], [55.592743742056854, 62.410011195844774], [54.9016318045899, 61.41354475552596], [54.86525749209164, 60.611510791366904], [48.827121617380314, 60.44138237472711], [48.52295473605346, 58.25499734613158], [45.30964178438098, 58.17268329817058], [43.11473583394506, 58.229343358991734], [42.798537626560034, 58.018070635891846], [42.65173131598842, 57.535161554520684], [42.76465924719736, 56.961707020392424], [43.18249259267042, 56.5844343005712]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,48
20210509_102805_gray2.jpg,39,"[{""points"": [[49.51432240790974, 56.77941921256642], [49.19478862233751, 54.217401917456755], [43.460252080460144, 54.446231567657755], [43.242856571998864, 54.06782019142549], [43.242856571998864, 53.470220203228685], [43.54098631039046, 52.839420215687596], [49.143340977665815, 52.59042022060559], [48.86913005682451, 46.11862001159016], [43.18725275313596, 46.54095962900636], [42.830281463538796, 46.00429887956026], [42.830281463538796, 45.46763813011417], [42.95139672250926, 45.16949326931077], [43.20637621507867, 44.90542210688491], [48.78134341593282, 44.43654091666366], [48.85931498517553, 41.72744959538529], [64.35768896364807, 40.46080861329474], [67.39458031412788, 39.72561081281562], [68.05477408597132, 40.54903234935223], [68.14279992221711, 42.25469124646381], [68.5897129005616, 54.204784536758844], [68.5897129005616, 55.63872404843714], [68.11684683808419, 56.22202147691645], [67.4621092131155, 56.27062959595639], [66.89830736939244, 56.05189306027665], [57.00997999482072, 56.57950971043321], [55.14268196207033, 56.2560226782224]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,47
20210509_102811_gray2.jpg,38,"[{""points"": [[50.931592406080945, 56.68460698475997], [50.97876520547278, 54.226106610699844], [45.459547676627174, 53.910914255051104], [45.158735620268395, 53.684153792348646], [44.99675989761368, 53.26155474822132], [45.07389119411592, 52.78741923529799], [45.397842639425356, 52.292669134856254], [51.01947820531956, 52.537828014000546], [51.26404599840443, 46.235185761814066], [45.72241948929437, 45.7806998487906], [45.40232553930967, 45.43315179765502], [45.30229617993946, 44.87172802274369], [45.622390129924156, 44.36377317877629], [51.304057742152516, 44.55091443708007], [51.50411646089295, 42.06460914818702], [67.11160553007706, 43.042963155292824], [67.28320085798627, 45.89442709035573], [66.84307167675732, 55.069695640335226], [66.425255818197, 57.90715920208449]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,46
20210509_102817_gray2.jpg,37,"[{""points"": [[45.52536335920052, 55.95384104363904], [45.10006389060389, 53.30158380602384], [39.66052678076637, 53.570396913513626], [39.39750905969371, 53.25293226573018], [39.312664633541246, 52.788073317190126], [39.439931272769954, 52.198496114163724], [39.898091173993286, 51.869693443245154], [45.087099107096, 51.71967078362456], [44.75497529072288, 45.33434043527741], [39.328449011018876, 45.423774636579864], [39.08303124942081, 45.2077480932251], [38.942792528507645, 44.767345541695526], [39.09705512151213, 44.24261058668156], [39.41960417961243, 43.858429637474906], [44.771289159453346, 43.52689748277302], [44.87705326929752, 40.8446704851348], [50.64884500455875, 40.46303649267244], [50.69160805090903, 38.51743213502323], [50.82226846718384, 38.26799562605052], [63.08719630906299, 37.4360236759152], [63.38024123995539, 39.31311397361235], [63.54450004898657, 41.590469300533194], [63.82089052145542, 52.34303890558789], [63.81361111318049, 54.45749208382538], [63.831798269429626, 56.28029654782321], [63.70448817568572, 57.22815486910209], [51.43706938549857, 57.90907965814011], [51.166516647908196, 55.71970570138237]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,45
20210509_102824_gray2.jpg,36,"[{""points"": [[48.15520155043195, 54.77817880636257], [47.80903994939537, 52.216161511252906], [42.43022122559627, 52.287328658339284], [42.05743180909535, 51.931492922907395], [42.03080399363099, 51.148654304957205], [42.43022122559627, 50.61490070180937], [47.75578431846667, 50.543733554722984], [47.5693896102162, 44.31660818466478], [42.08405962455969, 44.70802749363987], [41.73789802352313, 44.35219175820797], [41.68464239259442, 43.782854581516936], [42.05743180909535, 43.142350257739515], [47.541200545718496, 42.576235993517905], [47.66542127004833, 39.936836045648626], [53.1628532974428, 39.568345323741006], [53.253037543306256, 37.6802613610325], [63.28137654291576, 37.10179287666377], [63.94637919132567, 56.634784637171244], [63.748151760878336, 57.611065727018435], [53.94404749947688, 57.94668254731318], [53.74123668659209, 57.62643927042129], [53.658567794550585, 54.798330526279194]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,44
20210509_102859_gray2.jpg,35,"[{""points"": [[51.90354163097183, 59.1141422643009], [46.02439564276646, 58.885312614099924], [45.636828996249946, 56.548709216191284], [40.373566003617604, 56.520739562023124], [40.06084807217111, 56.25591887552565], [39.94060241101984, 55.81402688425345], [40.00072524159547, 55.25161889536156], [40.316370102117574, 54.78964090448608], [45.66730202334934, 54.869984902899205], [45.66730202334934, 48.539747943208226], [40.11506353492944, 48.40106330672278], [39.866510378576486, 48.09110011672186], [39.77086042084252, 47.74416012357427], [39.83918181922393, 47.19636013439385], [40.11246741274956, 46.77638014268886], [45.6159182227476, 46.745173937011096], [45.88066621339856, 44.53777314950455], [51.870300396134425, 44.34832620396062], [51.896409131640745, 43.8922317963665], [52.55904409989152, 43.04414766585929], [64.12244793383674, 42.83549480423643], [64.8840034561172, 43.07034638962149], [65.52839659035452, 43.54004956039159], [66.08491793355947, 44.401172040136785], [66.4949862917105, 46.20170086142219], [66.90505464986151, 48.00222968270758], [67.05150763491544, 50.07675202027555], [67.13937942594781, 52.26870015053603], [66.87576405285073, 55.40005462233673], [66.55456034753529, 57.40592786172705], [66.07205009600618, 59.27171294884291], [65.5690074933482, 60.218324500394345], [64.84010902827234, 60.58873771621883], [64.18307379214762, 60.84939886809531], [62.70474451086698, 60.9042749000693], [54.435999692634695, 60.76706284695486], [52.599096911472515, 60.8156709659948], [51.98073359900208, 59.94072482327584]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,43
20210509_102903_gray2.jpg,34,"[{""points"": [[41.453352949878, 57.608856716824896], [41.13325899989331, 55.0690824969879], [35.71166772202751, 54.801737842268224], [35.5245106871421, 54.63933115151046], [35.34710870518694, 54.299190457456774], [35.34710870518694, 53.93843517588468], [35.4936581685412, 53.48491425047975], [35.748191446998604, 53.23753920025887], [41.15614897817323, 53.36425466388618], [41.20583726790517, 46.86015904046479], [35.78981368712456, 46.72735904308771], [35.51652809359893, 46.46175904833357], [35.40472944170208, 46.03015905685809], [35.47926187629998, 45.48235906767766], [35.864346121722456, 45.00095907718578], [41.24310348520412, 45.21675907292353], [41.65952504360604, 42.449389423953356], [47.87636622793408, 42.539789337222096], [49.00695727971055, 42.48989981203239], [58.21532373687318, 43.03640610606882], [59.81374090634885, 42.82801446597048], [60.28157032180514, 43.4531893862655], [60.00866982945564, 58.1968979232228], [59.61881198324207, 59.030464483616136], [58.371266875358614, 58.82207284351781], [48.58583493539783, 58.24899583324736], [47.221332473650314, 57.88431046307529]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,42
20210509_102920_gray2.jpg,33,"[{""points"": [[47.22053946070661, 55.95905083464154], [47.006117645289144, 54.927512216154774], [47.006117645289144, 53.38020428842462], [41.60268789676896, 53.437511989451664], [41.28681647364687, 53.29671158293296], [41.04735414027966, 52.771910067726814], [41.11440359362248, 52.266308607955054], [41.38260140699375, 51.98470779491762], [41.66516696036706, 51.90150755470201], [46.90246400895017, 51.79358344808468], [46.9026159192788, 45.306898256013845], [41.360989410168735, 45.41383611790172], [41.12552861513178, 45.16968835358755], [40.927919508390495, 44.68413815170775], [41.06514704641543, 44.291371239054975], [41.453076026470306, 43.84336994558632], [42.35824364659837, 43.76656972384884], [46.949776441418656, 43.766569723848846], [47.033345933082074, 41.30968679088096], [62.45697191336657, 41.030756629638496], [62.69088662109472, 43.32306467072019], [62.72987240571608, 53.48215712551409], [62.37900034412386, 55.87866098664496]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,41
20210509_102938_gray2.jpg,32,"[{""points"": [[44.145356662180376, 53.952958037590165], [43.90570632300121, 51.24860644830774], [38.81898414944951, 50.954878608968244], [38.29627618968224, 50.665252172759246], [38.11779054488366, 50.111554574124376], [38.22615682922565, 49.57489382467828], [38.57037914419435, 49.20860156711983], [44.00430013768944, 49.53708138765702], [44.11626175795704, 43.01494647269888], [38.90565058615926, 42.83647526773186], [38.58376097787693, 42.520674808012835], [38.27320916705234, 42.122274815881624], [38.372585746516215, 41.524674827684805], [38.68313755734079, 41.126274835553595], [44.19853771758526, 41.408474829979866], [44.55644803102704, 38.78912623752562], [50.36813691610208, 39.205180146981924], [50.52380715409517, 37.05556828145756], [62.821755955548596, 37.54096450915661], [63.05664018834521, 38.198080781426796], [62.587945149524046, 55.51858966595576], [62.16287145780383, 57.46290856354776], [49.99228921470838, 56.580369967731286], [49.850770816532865, 54.500100420449655]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,40
20210509_102943_gray2.jpg,31,"[{""points"": [[44.526815152853366, 54.685485400411764], [44.14695382711058, 51.944335020654215], [38.95663269204111, 51.56610939284267], [38.59352611752722, 51.24262236063186], [38.44828348772166, 50.660345702652386], [38.69035453739758, 50.01337163823076], [39.150289531781844, 49.81927941890427], [44.16116026007352, 50.14276645111509], [44.23378157497631, 43.86711802622526], [38.85275326248443, 43.88743183616521], [38.67511762669276, 43.69074313619004], [38.511146270577385, 43.270763144485045], [38.565803389282515, 42.79600315386202], [38.921074660865834, 42.57688315818985], [44.291136573644394, 42.21168316540291], [44.67099789938719, 39.75684505042352], [49.60919513404338, 39.55379687414518], [49.737340612572886, 37.71046158308679], [59.746611634484864, 38.07351709749743], [59.466954139842784, 58.61391806150849], [49.43861514023328, 58.20782170895181], [49.362642875084724, 54.95905088849842]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,39
20210509_103037_gray2.jpg,30,"[{""points"": [[24.49528936742934, 72.66187050359713], [23.4185733512786, 19.06474820143885], [85.32974427994617, 19.244604316546763], [83.17631224764469, 72.12230215827338], [81.83041722745625, 74.10071942446044]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,38
20210509_103048_gray2.jpg,29,"[{""points"": [[18.84253028263796, 68.95423440457367], [18.42740964798974, 64.16961444582589], [16.689098250336475, 21.58273381294964], [79.13862718707941, 22.48201438848921], [76.5814266487214, 70.14388489208633]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,37
20210509_103056_gray2.jpg,28,"[{""points"": [[23.4185733512786, 77.5179856115108], [21.26514131897712, 19.424460431654676], [80.88829071332437, 18.345323741007196], [79.84110336203214, 69.03110287528763], [82.6854081717097, 69.87527028929283], [83.9635433139986, 70.51577461307025], [84.54935525421435, 71.26302965747723], [84.7890055933935, 72.01028470188422], [84.7357499624648, 73.04220833463671], [84.62923870060739, 74.46555127636431], [84.36296054596387, 75.10605560014173], [83.88365986760553, 75.53305848266001], [82.6854081717097, 75.81772707100552], [81.194250505706, 75.71097635037594], [79.70309283970228, 75.6042256297464], [79.70309283970228, 76.35148067415336], [78.93088619123608, 76.67173283604207]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,36
20210509_103104_gray2.jpg,27,"[{""points"": [[21.534320323014803, 23.02158273381295], [82.09959623149395, 21.58273381294964], [81.0228802153432, 75.35971223021583], [23.687752355316285, 76.79856115107914]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,35
20210509_103113_gray2.jpg,26,"[{""points"": [[3.2301480484522207, 10.79136690647482], [94.6164199192463, 10.071942446043165], [91.92462987886945, 80.75539568345324], [91.6881741187544, 81.94153705724999], [91.25168236877528, 83.30256439036839], [90.92431355629091, 84.42055112828704], [90.30595024382048, 85.00384855676636], [88.86916490013917, 85.10106479484624], [80.04839411931088, 85.12536885436622], [8.326361968919105, 85.19831140622676], [7.849536330253833, 84.86461028757004], [7.4986642686616145, 83.87474999710295], [6.952863283962605, 82.46810642643918], [6.874891714719891, 81.26985449587374], [6.4850338685063145, 75.27859484304655], [5.900247099185948, 70.32929339071107]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,34
20210509_103304_gray2.jpg,25,"[{""points"": [[51.40601278368447, 51.28598804968104], [39.85204388680937, 51.42807325883899], [26.917900403768506, 52.33812949640288], [20.053835800807537, 53.23741007194245], [24.091520861372814, 48.92086330935252], [30.82099596231494, 46.76258992805755], [40.915208613728126, 45.50359712230216], [27.18707940780619, 47.48201438848921], [46.16419919246299, 45.32374100719424], [49.79811574697174, 44.78417266187051], [50.60565275908479, 47.302158273381295], [51.4258935059206, 47.12230215827338], [51.5259228652908, 46.61434731430599], [61.7389504414765, 46.58761284883402], [67.80609553624024, 46.45248428752078], [72.45757344222578, 45.776841480954616], [77.51352768786224, 45.37145579701492], [80.44598115033139, 45.64171291964138], [82.46836284858598, 47.398384216713424], [83.27731552788781, 49.56044119772515], [82.56948193349871, 51.587369617423654], [80.24374298050593, 52.66839810792951], [78.62583762190226, 53.20891235318245], [75.89562232925857, 52.80352666924275], [72.15421618748759, 52.53326954661628], [66.28930926254931, 52.26301242398982], [60.52552142252374, 51.99275530136335], [55.8740435165382, 51.99275530136335], [52.73935188424359, 51.99275530136335], [51.617442116938236, 51.89905263082515]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,33
20210509_103310_gray2.jpg,24,"[{""points"": [[48.721399730821, 49.10071942446043], [33.24360699865411, 48.7410071942446], [27.321668909825032, 46.76258992805755], [30.686406460296098, 44.24460431654676], [36.33916554508748, 42.62589928057554], [43.337819650067296, 42.0863309352518], [49.25975773889637, 41.54676258992806], [50.02868338990653, 40.20422456602523], [50.68887716174998, 40.17481665400607], [51.129006342978926, 40.64534324631271], [51.92123886919106, 41.26290939871518], [53.35165870818517, 42.02751511121347], [55.882401500251675, 42.49804170352011], [58.96330576885438, 41.93929137515597], [60.745828952831666, 41.498172694868494], [64.8721399730821, 41.36690647482014], [72.27456258411844, 41.726618705035975], [80.34993270524899, 43.34532374100719], [83.31090174966353, 44.78417266187051], [83.31090174966353, 48.92086330935252], [82.36877523553163, 51.2589928057554], [77.38896366083445, 51.798561151079134], [64.33378196500674, 51.43884892086331], [56.39300134589502, 50.89928057553957], [50.60565275908479, 50.35971223021583], [48.99477024201301, 50.16696583691877], [48.66387698001838, 49.736120957784095]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,32
20210509_103318_gray2.jpg,23,"[{""points"": [[50.654257586547295, 51.79759610771887], [30.154893629282856, 50.089237338420304], [19.931843475943744, 49.20715732407499], [18.247679892879905, 48.947116103487595], [18.72365712359526, 48.12397562387766], [19.628947150642105, 47.20106054067863], [21.554326194888844, 45.323741007194236], [22.55461978859102, 44.78905169775487], [23.494895766671068, 44.33456578473142], [25.51548882594947, 43.71967307887615], [29.276592738269645, 43.69293861340417], [33.07770839433792, 43.88007987170795], [36.90607792901976, 44.06748179240481], [41.61014780895217, 44.49804303227741], [46.346437345596456, 44.756379776200966], [47.31302704695243, 44.7133236522137], [49.471744046647444, 44.88554814816274], [50.01947821074916, 45.35916551202259], [50.30945512115595, 46.78001760360217], [50.663871344986475, 47.81336457929639], [51.17938585237634, 47.33974721543653], [52.17093553366792, 47.14877960464025], [54.15846712294521, 47.360052327740135], [56.52995367833288, 47.510961415668625], [58.525488339047136, 47.66179728493737], [63.535223196762175, 47.92693247970068], [68.90870117945981, 48.10368927620957], [83.44549125168237, 49.280575539568346], [83.75347651861584, 50.58237228775831], [83.72267799192251, 52.33840531092618], [83.6018962496496, 55.17697729085832], [83.1290301871722, 56.635220862056585], [82.401543937207, 56.73243710013647], [78.14574937491045, 56.22205185021708], [72.87147406266261, 55.541538183657885], [64.87469072073225, 54.49981152069078], [56.42421044113626, 53.3823108639625], [54.58522124393652, 53.05878874724087], [50.83601392779983, 52.726788753798196]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,31
20210509_103325_gray2.jpg,22,"[{""points"": [[49.832569915754, 51.354085256489626], [28.547778274959985, 50.68285161590008], [16.85101631170788, 50.37522834856961], [6.167390126796571, 50.124860644830775], [6.7943561470581955, 49.34202202688062], [8.3760483856407, 48.128622169057856], [10.455680773406588, 46.95436424213259], [12.711056743237199, 45.93667403879736], [15.522954056272766, 45.07555155905217], [18.393432563329906, 44.37099680289701], [21.176039279354683, 44.175287148409474], [23.636449428260804, 44.13614521751197], [25.37196939371602, 43.95295560230709], [28.554721737313855, 43.807131245187264], [33.137885112094736, 43.661306888067436], [35.920520018211704, 43.612698769027496], [39.20375629870746, 43.47899606836703], [42.464713414176565, 43.39879267195113], [44.66535932032135, 43.15818248270341], [46.0657703515044, 42.78389996609586], [47.18609917645083, 42.22247619118452], [48.046351667034706, 41.661052416273186], [48.914044157501394, 40.85657365427799], [49.84321517548854, 39.70619367699911], [51.04567178700128, 39.669673677720425], [51.51025729599486, 38.92101369250719], [52.09782132207495, 38.92101369250719], [52.494085432687115, 39.614893678802375], [53.01332806038581, 40.418333662933655], [53.477913569379375, 40.89309365355668], [53.98349191740178, 41.440893642737095], [54.557391663805596, 41.879133634081434], [54.87865322034719, 42.13762465831259], [55.84272857448359, 42.707866304713406], [57.13869872266691, 43.23586782915859], [58.11857859080554, 43.47522852024042], [59.432505738911374, 43.25230870743753], [61.30094969164105, 42.799581443652066], [63.23099069775743, 42.4017302118406], [64.05228474291333, 42.25082112391211], [67.40454042909406, 41.89250916657945], [71.50704274711613, 41.58793690216195], [76.21732318632667, 41.79098507844028], [82.2951043982112, 42.60317778355363], [87.99302428435296, 44.02451501750199], [91.56372074633514, 45.54737633958951], [92.14054324397354, 46.88830873703723], [92.09653032585064, 48.21166477789966], [92.00850448960486, 49.711468290877086], [91.50235593119154, 52.03469334039112], [90.82015570028666, 53.35804938125356], [90.20397484656613, 53.88739179759852], [85.28915175302112, 54.15621754894607], [82.1702889833125, 54.01413233978811], [74.86931477240371, 53.82468539424417], [68.34805625392205, 53.540514975928254], [63.49255398744387, 53.256344557612344], [58.204528478038654, 52.94573098440215], [54.18516694698081, 52.62977821064252], [51.47528066586037, 52.41104167496278], [50.382987425402426, 52.307050668098945], [49.898845326050576, 52.048261042330296]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,30
20210509_103334_gray2.jpg,21,"[{""points"": [[1.2113055181695829, 45.50359712230216], [4.037685060565276, 44.78417266187051], [10.63257065948856, 43.70503597122302], [18.16958277254374, 42.62589928057554], [26.114824753800196, 42.020978530341324], [33.75700779206921, 41.558392074279865], [45.32804525256519, 40.74173155452513], [55.77623553108906, 40.42914409437763], [61.73274348547366, 40.09282276027191], [62.46790366170195, 39.76329234764176], [65.03136770014483, 40.09529234108444], [65.437908252497, 39.29547417506344], [65.84444880484916, 39.05401963437786], [66.21711097783866, 39.26529235747774], [66.60106594394904, 39.838746891606], [66.95114253069676, 40.32165597297717], [67.36897587616981, 40.88001959831258], [67.93361553221449, 41.48365595002654], [68.75798943003974, 42.13256502811904], [71.26723707255428, 43.408695114655764], [72.7875076937759, 43.34078569787937], [74.98505255344489, 43.089073082658295], [76.99423642514228, 42.585647852216134], [79.1289942888207, 42.166126826847666], [81.51490013646135, 42.08222262177397], [84.0891669720736, 41.494893186258125], [87.79359973551563, 41.66270159640551], [91.49803249895766, 41.914414211626585], [95.45361324636185, 42.166126826847666], [99.09525901381335, 43.0051688775846], [99.44400984376978, 42.98393087810432], [99.49170340721237, 53.27666418982741], [98.83035227088035, 53.79890017951274], [97.44752716764066, 53.87924417792588], [88.98523876411963, 53.89933017752915], [80.21534320323015, 53.74333309111497], [66.97986849275017, 52.88738907868646], [64.4235982081724, 52.78063835805689], [64.11421682613029, 52.37554497274875], [63.983556409855495, 51.664650922176534], [60.138407016625585, 51.739481874868346], [54.06953818919164, 51.55216163871318], [47.81072500241808, 51.5521616387132], [41.14769999440423, 51.694246847871156], [35.90898435553865, 51.76200073699974], [31.853248511982553, 51.859216975079626], [26.456939201425364, 52.07979275247931], [17.20989772511986, 52.725634612288204], [11.990313337797591, 53.156195852160806], [7.402422611036339, 53.41726618705036], [6.434688613346797, 52.974810810584366], [5.114301069659924, 52.30644917378516], [4.073995732209661, 51.397477347738246], [2.933661035389179, 49.95381621225195], [2.1334261604274376, 48.670561869597485]], ""polygonlabels"": [""objeto""], ""original_width"": 1152, ""original_height"": 862}]",phgcarv@gmail.com,29
